Date,AAPL,MSFT,AMZN,GOOGL,META
2024-02-14,182.83700561523438,404.9769287109375,170.97999572753906,144.94032287597656,470.3802185058594
2024-02-15,182.54910278320312,402.0792236328125,169.8000030517578,141.79205322265625,481.0643310546875
2024-02-16,181.01014709472656,399.60675048828125,169.50999450683594,139.55746459960938,470.4200134277344
2024-02-19,181.01014709472656,399.60675048828125,169.50999450683594,139.55746459960938,470.4200134277344
2024-02-20,180.26548767089844,398.35076904296875,167.0800018310547,140.15335083007812,468.85955810546875
2024-02-21,181.02008056640625,397.74749755859375,168.58999633789062,141.5735626220703,465.6559143066406
2024-02-22,183.05543518066406,407.11309814453125,174.5800018310547,143.10299682617188,483.6641540527344
2024-02-23,181.21865844726562,405.81756591796875,174.99000549316406,142.97393798828125,481.5747985839844
2024-02-26,179.86834716796875,403.0484313964844,174.72999572753906,136.627685546875,479.2964172363281
2024-02-27,181.32786560058594,402.9891052246094,173.5399932861328,137.92869567871094,484.5794982910156
2024-02-28,180.12649536132812,403.2264099121094,173.16000366210938,135.44581604003906,481.5648498535156
2024-02-29,179.4612579345703,409.0812072753906,176.75999450683594,137.51156616210938,487.6438293457031
2024-03-01,178.37904357910156,410.9206848144531,178.22000122070312,136.20059204101562,499.7521057128906
2024-03-04,173.85154724121094,410.34710693359375,177.5800018310547,132.4365692138672,495.6629638671875
